Quote CreatedAt,CP Name,mode,Total Quotes Requested,Total Requested Shipment,Total Quotes Awarded,Total Booked Shipment,Total Shipment Failed by CP,Total Quotes Failed by Vendor,Abandon Shipments by CP,Abandon Shipments by Vendor,Avg. Booking Lead Time (In Minutes)
1/7/2023 0:00,Regal Beloit - International,FTL,10,2,,,2,4,,,
1/7/2023 0:00,Renwick Handcrafted Tiles,LTL,10,1,,,1,,,,
1/7/2023 0:00,Southeastern Corrugated,FTL,5,1,,,1,3,,,
1/7/2023 0:00,Steelike Inc,FTL,5,1,,,1,5,,,
1/7/2023 0:00,Sweet Street Desserts,FTL,5,1,,,1,3,,,
1/7/2023 0:00,Texoma Mattress,FTL,5,1,,,1,5,,,
1/7/2023 0:00,The Cortina Companies,FTL,5,1,,,1,2,,,
1/7/2023 0:00,Valudor Products,FTL,20,4,,,4,11,,,
1/7/2023 0:00,WIT LOGISTICS,FTL,5,1,,,1,2,,,
1/6/2023 0:00,Acctek LLC,LTL,14,1,1,1,,,,,2.783333333
1/6/2023 0:00,AJSRE NY Inc,LTL,73,6,2,2,4,,,,1416.574242
1/6/2023 0:00,AMAC Plastic Products,LTL,11,1,1,1,,1,,,5.416666667
1/6/2023 0:00,Amer Rugs,LTL,15,1,1,1,,,,,4.416666667
1/6/2023 0:00,Apollo Enclosures,LTL,10,2,1,1,1,2,,,44.15
1/6/2023 0:00,Architerra Designs,FTL,12,2,,,2,10,,,
1/6/2023 0:00,Ark Shipping Inc.,Drayage,71,71,30,30,41,,,,9.673888889
1/6/2023 0:00,Bandit Fitness,LTL,13,1,,,1,1,,,
1/6/2023 0:00,"BayWa r.e. Power Solutions, Inc.",FTL,6,1,,,1,1,,,
1/6/2023 0:00,"BBB Industries, LLC",FTL,30,5,,,5,17,,,
1/6/2023 0:00,"Blended Organics, Inc.",FTL,6,1,,,1,1,,,
1/6/2023 0:00,"Chasing Alpha, LLC - International",LTL,14,1,,,1,,,,
1/6/2023 0:00,Civit Products,LTL,13,1,1,1,,1,,,13.43333333
1/6/2023 0:00,Collins,FTL,21,6,1,2,4,15,,,1.75
1/6/2023 0:00,ConXtech,FTL,48,8,,,8,45,,,
1/6/2023 0:00,Dahdoul Textiles,FTL,6,1,,,1,2,,,
1/6/2023 0:00,Dahdoul Textiles,LTL,68,5,,,5,,,,
1/6/2023 0:00,DIY International Freight,FTL,4,1,,,1,4,,,
1/6/2023 0:00,DRC Industries,FTL,68,11,2,2,9,21,,,5.292857143
1/6/2023 0:00,DRC Industries,LTL,126,9,3,3,6,1,,,7.119918699
1/6/2023 0:00,DreamPod,LTL,18,2,1,1,1,2,,,8710.85
1/6/2023 0:00,Excellent Display,FTL,6,1,,,1,6,,,
1/6/2023 0:00,Facility Armor,LTL,40,3,1,1,2,3,,,2.8
1/6/2023 0:00,Frimpeks,LTL,14,1,,,1,,,,
1/6/2023 0:00,H&H Group,FTL,24,4,,,4,15,,,
1/6/2023 0:00,HEWITT RACING & MFG,LTL,11,1,,,1,,,,
1/6/2023 0:00,"Hite Plastics, Inc.",FTL,20,2,,,2,7,,1,
1/6/2023 0:00,HTP SUPPLY LLC,FTL,19,2,,,2,2,,1,
1/6/2023 0:00,Inxeption Marketplace,FTL,32,4,4,4,,,,,21.14166667
1/6/2023 0:00,Inxeption Marketplace,LTL,13,1,1,1,,,,,3.083333333
1/6/2023 0:00,Inxeption.com,FTL,12,1,,,1,8,,,
1/6/2023 0:00,JS Marketing,LTL,5,1,1,1,,,,,2.066666667
1/6/2023 0:00,"JumpSport, Inc.",LTL,12,1,1,1,,,,,26.91666667
1/6/2023 0:00,K Line Logistics,Drayage,1,1,1,1,,,,,1.35
1/6/2023 0:00,Kentucky Bourbon Barrel,FCL,4,1,,,1,,,1,
1/6/2023 0:00,Kentucky Bourbon Barrel,FTL,13,1,,,1,1,,1,
1/6/2023 0:00,Kentucky Bourbon Barrel,LTL,12,1,,,1,,,,
1/6/2023 0:00,KOACORE,FTL,6,1,,,1,6,,,
1/6/2023 0:00,Kurz Industrial,LTL,12,1,,,1,,,,
1/6/2023 0:00,Mayawell,LTL,4,1,,,1,4,,,
1/6/2023 0:00,McAllister Retail Services,LTL,13,1,,,1,,,,
1/6/2023 0:00,Meyer Burger (Americas) Ltd.,Customs,1,1,1,1,,,,,0.45
1/6/2023 0:00,MKB Company,FTL,12,2,,,2,2,,,
1/6/2023 0:00,Modern Digs,LTL,68,5,2,2,3,5,,,3.268518519
1/6/2023 0:00,"Nutech Biosciences, Inc.",FTL,18,3,,,3,8,,,
1/6/2023 0:00,OnBoard Logistics,FTL,6,1,,,1,2,,,
1/6/2023 0:00,Pearl Design Co,LTL,30,2,2,2,,1,,,36.275
1/6/2023 0:00,Petersen Linens Company,LTL,36,4,2,2,2,2,,,12.875
1/6/2023 0:00,Pioneers Harvest,LTL,11,1,1,1,,,,,3.4
1/6/2023 0:00,Presotea US,LTL,28,2,1,1,1,,,,5.6
1/6/2023 0:00,Prime Packaging,LTL,17,1,,,1,,,,
1/6/2023 0:00,Priority Tire,LTL,28,2,2,2,,2,,,7.994642857
1/6/2023 0:00,Production Test,FTL,18,3,,,3,6,,,
1/6/2023 0:00,RCI Off Road,LTL,11,1,1,1,,,,,1.716666667
1/6/2023 0:00,Reclaimed Warehouse,LTL,10,1,,,1,,,,
1/6/2023 0:00,Regal Beloit - International,FCL,16,4,4,4,,,,,-36826.17292
1/6/2023 0:00,Regal Beloit - International,FTL,26,4,,,4,10,,2,
1/6/2023 0:00,Regal Beloit - International,LCL,4,4,4,4,,,,,0.983333333
1/6/2023 0:00,Rhinotex,LTL,15,3,,,3,,,,
1/6/2023 0:00,RX Water,LTL,4,1,1,1,,3,,,9.066666667
1/6/2023 0:00,Source Direct,LTL,4,1,1,1,,,,,13.51666667
1/6/2023 0:00,Southeastern Corrugated,FTL,7,1,,,1,2,,1,
1/6/2023 0:00,SRQ FABRICATIONS,LTL,13,3,2,2,1,3,,,2.540740741
1/6/2023 0:00,Steelike Inc,FTL,6,1,,,1,6,,,
1/6/2023 0:00,Sweet Street Desserts,FTL,13,1,,,1,2,,1,
1/6/2023 0:00,Texoma Mattress,FTL,18,3,,,3,10,,,
1/6/2023 0:00,The Bottle Crew,FTL,6,1,,,1,2,,,
1/6/2023 0:00,The Cortina Companies,FTL,6,1,,,1,3,,,
1/6/2023 0:00,The Wahlberg Texas Corporation,LTL,25,5,1,1,4,2,,,333.7833333
1/6/2023 0:00,Trisonic,LTL,11,2,1,1,1,,,,4351.3
1/6/2023 0:00,Unbank,LTL,6,1,1,1,,1,,,9.45
1/6/2023 0:00,Unico Solar Investors,Drayage,4,4,1,1,3,,,,1.466666667
1/6/2023 0:00,Valudor Products,FTL,90,15,,,15,54,,,
1/6/2023 0:00,Vanguard Safety,LTL,12,1,1,1,,,,,6.15
1/6/2023 0:00,Vantage Logistics Corporation,Customs,2,2,2,2,,,,,1.225
1/6/2023 0:00,Vantage Logistics Corporation,Drayage,4,4,3,4,,,,,4.395833333
1/6/2023 0:00,VPE Thermal LLC,LTL,34,2,1,1,1,1,,,1.616666667
1/6/2023 0:00,Wee's Beyond,LTL,4,1,,,1,3,,,
1/6/2023 0:00,WIT LOGISTICS,Drayage,1,1,1,1,,,,,1.116666667
1/6/2023 0:00,WIT LOGISTICS,FTL,6,1,,,1,2,,,
1/5/2023 0:00,Aeotec Americas,LTL,13,1,1,1,,1,,,3.983333333
1/5/2023 0:00,AJSRE NY Inc,LTL,45,4,,,4,,,,
1/5/2023 0:00,AMAC Plastic Products,LTL,11,1,,,1,1,,,
1/5/2023 0:00,Apollo Enclosures,LTL,5,1,1,1,,1,,,13.36666667
1/5/2023 0:00,Architerra Designs,FTL,10,2,,,2,8,,,
1/5/2023 0:00,Ark Shipping Inc.,Drayage,35,35,33,33,2,,,,1.140909091
1/5/2023 0:00,"BayWa r.e. Power Solutions, Inc.",FTL,6,1,,,1,1,,,
1/5/2023 0:00,"BBB Industries, LLC",FTL,25,5,,,5,15,,,
1/5/2023 0:00,Big Frig,LTL,4,1,,,1,2,,,
1/5/2023 0:00,"Blended Organics, Inc.",FTL,5,1,,,1,2,,,
1/5/2023 0:00,Civit Products,LTL,12,1,1,1,,,,,5.85
1/5/2023 0:00,Classic Soft Trim - Outbound San Diego,LTL,37,3,2,2,1,4,,,4.433333333
1/5/2023 0:00,Collins,FTL,20,4,,,4,20,,,
1/5/2023 0:00,ConXtech,FTL,48,8,,,8,37,,1,
1/5/2023 0:00,Dahdoul Textiles,LTL,22,2,1,1,1,,,,2.516666667
1/5/2023 0:00,Direct Cabinet Sales,FTL,1,1,1,1,,,,,3.583333333
1/5/2023 0:00,DIY International Freight,FCL,1,1,1,1,,,,,1.616666667
1/5/2023 0:00,DIY International Freight,FTL,11,2,1,1,1,4,,1,36.53333333
1/5/2023 0:00,DRC Industries,FTL,99,17,7,8,9,22,,,82.35277778
1/5/2023 0:00,DRC Industries,LTL,27,2,2,2,,,,,13.49320988
1/5/2023 0:00,East Star Wholesale Inc,LTL,14,1,,,1,,,,
1/5/2023 0:00,Excellent Display,FTL,5,1,,,1,2,,,
1/5/2023 0:00,Facility Armor,LTL,112,10,4,4,6,13,,,16.89583333
1/5/2023 0:00,Frimpeks,LTL,12,1,,,1,,,,
1/5/2023 0:00,Gotham Synergy,FCL,6,2,,,2,,,1,
1/5/2023 0:00,Greenlam America Inc,LTL,4,1,1,1,,,,,5.15
1/5/2023 0:00,H&H Group,FTL,20,4,,,4,7,,,
1/5/2023 0:00,"Hite Plastics, Inc.",FTL,5,1,,,1,2,,,
1/5/2023 0:00,HTP SUPPLY LLC,FTL,5,1,,,1,1,,,
1/5/2023 0:00,Inxeption Marketplace,FTL,83,13,12,12,1,1,,,293.8202083
1/5/2023 0:00,Inxeption Marketplace,LTL,65,5,4,4,1,1,,,83.21882716
1/5/2023 0:00,J.D. Staron Galleries,LTL,26,2,1,1,1,1,,,181.85
1/5/2023 0:00,Jinyu Tire USA Co Ltd,Drayage,2,2,,,2,,,,
1/5/2023 0:00,JS Marketing,LTL,5,1,1,1,,1,,,2.533333333
1/5/2023 0:00,KOACORE,FTL,5,1,,,1,2,,,
1/5/2023 0:00,MKB Company,FTL,5,1,,,1,2,,,
1/5/2023 0:00,MKB Company,LTL,12,1,1,1,,,,,1.95
1/5/2023 0:00,Modern Digs,LTL,9,1,,,1,1,,,
1/5/2023 0:00,"Nutech Biosciences, Inc.",FTL,15,3,,,3,9,,,
1/5/2023 0:00,"Nutech Biosciences, Inc.",LTL,12,1,1,1,,,,,2.05
1/5/2023 0:00,OnBoard Logistics,FTL,17,1,,,1,5,,1,
1/5/2023 0:00,OnBoard Logistics,LTL,46,5,,,5,6,,,
1/5/2023 0:00,Pearl Design Co,LTL,11,1,1,1,,,,,5.633333333
1/5/2023 0:00,Petersen Linens Company,LTL,12,1,,,1,,,,
1/5/2023 0:00,Pioneers Harvest,LTL,20,2,1,1,1,,,,4.55
1/5/2023 0:00,Play Safe,LTL,28,2,1,1,1,,,,7.8
1/5/2023 0:00,Prime Packaging,LTL,14,1,,,1,,,,
1/5/2023 0:00,Priority Tire,LTL,23,2,2,2,,2,,,6.521014493
1/5/2023 0:00,Production Test,FTL,15,3,,,3,6,,,
1/5/2023 0:00,Production Test,LTL,10,1,,,1,2,,,
1/5/2023 0:00,Regal Beloit - International,FCL,8,8,8,8,,,,,-7163.779167
1/5/2023 0:00,Regal Beloit - International,FTL,18,2,,,2,4,,1,
1/5/2023 0:00,Regal Beloit - International,LCL,8,8,8,8,,,,,707.6104167
1/5/2023 0:00,Rhinotex,LTL,33,7,2,2,5,,,,11.09814815
1/5/2023 0:00,"Runergy PV Technology (Thailand) Co., LTD",Drayage,13,13,13,13,,,,,1.138461538
1/5/2023 0:00,RX Water,LTL,14,1,1,1,,,,,7.25
1/5/2023 0:00,Seat Specialists,LTL,25,5,1,1,4,4,,,2.566666667
1/5/2023 0:00,Size Metal,LTL,11,1,1,1,,1,,,3.833333333
1/5/2023 0:00,Source Direct,LTL,15,3,,,3,3,,,
1/5/2023 0:00,Southeastern Corrugated,FTL,10,2,1,1,1,3,,,8.466666667
1/5/2023 0:00,Steelike Inc,FTL,5,1,,,1,5,,,
1/5/2023 0:00,Sweet Logic,LTL,11,1,1,1,,,,,6.75
1/5/2023 0:00,Texoma Mattress,FTL,23,3,,,3,9,,1,
1/5/2023 0:00,The Bottle Crew,FTL,26,2,1,1,1,2,,1,45.08333333
1/5/2023 0:00,The Cortina Companies,FTL,5,1,,,1,3,,,
1/5/2023 0:00,The Wahlberg Texas Corporation,LTL,10,2,,,2,2,,,
1/5/2023 0:00,The Woodwork Man,LTL,14,1,1,1,,,,,2549.366667
1/5/2023 0:00,USED EQUIPMENT SUPPLY,LTL,38,3,1,1,2,3,,,12.25
1/5/2023 0:00,Valudor Products,FTL,75,15,,,15,35,,,
1/5/2023 0:00,Vanguard Safety,LTL,40,3,3,3,,,,,453.9904167
1/5/2023 0:00,Vantage Logistics Corporation,Drayage,1,1,,,1,,,,
1/5/2023 0:00,WIT LOGISTICS,FTL,5,1,,,1,1,,,
1/4/2023 0:00,AJSRE NY Inc,LTL,104,9,4,3,6,1,,,2.345454545
1/4/2023 0:00,ALL-CITY METAL,LTL,19,2,,,2,4,,,
1/4/2023 0:00,American Hyperion Solar LLC,Customs,1,1,1,1,,,,,1.866666667
1/4/2023 0:00,Architerra Designs,FTL,12,2,,,2,10,,,
1/4/2023 0:00,Ark Shipping Inc.,Drayage,65,65,65,65,,,,,12005.29
1/4/2023 0:00,"BBB Industries, LLC",FTL,72,7,,,7,27,,4,
1/4/2023 0:00,BBQ Grill Outlet,LTL,15,1,,,1,,,,
1/4/2023 0:00,Big Frig,LTL,31,2,1,1,1,,,,2.366666667
1/4/2023 0:00,"Blended Organics, Inc.",FTL,6,1,,,1,2,,,
1/4/2023 0:00,Civit Products,LTL,12,1,1,1,,,,,1153.683333
1/4/2023 0:00,Classic Soft Trim - Outbound San Diego,FTL,1,1,1,1,,,,,0.933333333
1/4/2023 0:00,Collins,FTL,63,7,,,7,41,,3,
1/4/2023 0:00,ConXtech,FTL,62,8,,,8,44,,2,
1/4/2023 0:00,ConXtech,LTL,43,3,,,3,,,,
1/4/2023 0:00,Dahdoul Textiles,LTL,45,4,2,2,2,,,,8.841666667
1/4/2023 0:00,DRC Industries,FTL,211,28,3,4,24,89,,3,13.56134752
1/4/2023 0:00,DRC Industries,LTL,29,5,2,2,3,12,,,5.267647059
1/4/2023 0:00,DreamPod,LTL,37,4,1,1,3,1,,,2.3
1/4/2023 0:00,Dynamic Wood Products Inc,LTL,11,1,1,1,,,,,6.9
1/4/2023 0:00,Excellent Display,FTL,12,2,,,2,6,,,
1/4/2023 0:00,Facility Armor,FTL,12,2,,,2,10,,,
1/4/2023 0:00,Frimpeks,LTL,14,1,,,1,,,,
1/4/2023 0:00,Goelst International Inc,FTL,6,1,,,1,6,,,
1/4/2023 0:00,H&H Group,FTL,32,5,,,5,11,,,
1/4/2023 0:00,Hein Family Kitchen,LTL,17,2,,,2,3,,,
1/4/2023 0:00,"Hite Plastics, Inc.",FTL,13,1,,,1,1,,1,
1/4/2023 0:00,"HRR Custom Designs, LLC",LTL,27,2,,,2,,,,
1/4/2023 0:00,HTP SUPPLY LLC,FTL,18,2,,,2,7,,1,
1/4/2023 0:00,International Surrey Company Ltd.,LTL,13,1,,,1,,,,
1/4/2023 0:00,Invictus Steelworks,LTL,11,1,1,1,,,,,2.983333333
1/4/2023 0:00,Inxeption Marketplace,FTL,4,1,,,1,1,,,
1/4/2023 0:00,Inxeption Marketplace,LTL,127,10,4,4,6,7,,,29.57820513
1/4/2023 0:00,"JumpSport, Inc.",LTL,65,5,,,5,4,,,
1/4/2023 0:00,K Line Logistics,LTL,28,3,,,3,8,,,
1/4/2023 0:00,KOACORE,FTL,6,1,,,1,3,,,
1/4/2023 0:00,Land View Inc,FTL,5,1,,,1,1,,,
1/4/2023 0:00,LOOMLAN,LTL,16,1,,,1,1,,,
1/4/2023 0:00,Marcoselectronics,FTL,12,2,,,2,2,,1,
1/4/2023 0:00,Marcoselectronics,LTL,19,2,,,2,2,,,
1/4/2023 0:00,Mayawell,LTL,15,1,1,1,,,,,29.13333333
1/4/2023 0:00,Meyer Burger (Americas) Ltd.,FCL,5,5,5,5,,,,,0.963333333
1/4/2023 0:00,MKB Company,FTL,25,3,,,3,12,,1,
1/4/2023 0:00,MKB Company,LTL,93,8,6,6,2,,,,2.1125
1/4/2023 0:00,Murphy Enterprises of Alabama Inc,LTL,13,1,,,1,,,,
1/4/2023 0:00,"Nutech Biosciences, Inc.",FTL,30,5,,,5,20,,,
1/4/2023 0:00,"Nutech Biosciences, Inc.",LTL,11,1,,,1,,,,
1/4/2023 0:00,OnBoard Logistics,LTL,31,2,,,2,,,,
1/4/2023 0:00,Pactra USA,FTL,6,1,,,1,6,,,
1/4/2023 0:00,Pearl Design Co,LTL,12,1,1,1,,,,,6.05
1/4/2023 0:00,Play Safe,LTL,58,3,2,2,1,,,,45.55
1/4/2023 0:00,Priority Tire,LTL,30,3,2,2,1,5,,,4.071212121
1/4/2023 0:00,Production Test,FTL,36,6,,,6,26,,,
1/4/2023 0:00,Production Test,LTL,35,3,,,3,3,,,
1/4/2023 0:00,R&R Corp,LTL,40,3,,,3,,,,
1/4/2023 0:00,RCI Off Road,LTL,10,1,,,1,,,,
1/4/2023 0:00,Regal Beloit - International,FCL,9,9,9,9,,,,,-8760.151852
1/4/2023 0:00,Regal Beloit - International,FTL,24,4,2,2,2,10,,,20.13333333
1/4/2023 0:00,Renwick Handcrafted Tiles,LTL,20,2,1,1,1,,,,7.483333333
1/4/2023 0:00,Rhinotex,LTL,5,1,,,1,,,,
1/4/2023 0:00,"Runergy PV Technology (Thailand) Co., LTD",Drayage,106,103,45,45,58,,,,0.777430556
1/4/2023 0:00,Runnin 4 Tacos,LTL,11,1,1,1,,,,,2.283333333
1/4/2023 0:00,Size Metal,LTL,12,1,,,1,1,,,
1/4/2023 0:00,Solar Freeze LLC,LTL,24,2,1,1,1,1,,,3.716666667
1/4/2023 0:00,Source Direct,LTL,17,4,,,4,1,,,
1/4/2023 0:00,SRQ FABRICATIONS,LTL,9,2,2,2,,1,,,5.405555556
1/4/2023 0:00,Steelike Inc,FTL,6,1,,,1,6,,,
1/4/2023 0:00,Texoma Mattress,FTL,22,2,,,2,3,,2,
1/4/2023 0:00,The Bottle Crew,FTL,32,4,1,1,3,18,,,26
1/4/2023 0:00,The Cortina Companies,FTL,6,1,,,1,3,,,
1/4/2023 0:00,The Wahlberg Texas Corporation,LTL,20,4,,,4,1,,,
1/4/2023 0:00,Valudor Products,FTL,85,15,1,1,14,44,,,9.75
1/4/2023 0:00,Vanguard Safety,LTL,36,3,2,2,1,1,,,3.793333333
1/4/2023 0:00,WIT LOGISTICS,Drayage,1,1,,,1,,,,
1/4/2023 0:00,WIT LOGISTICS,FTL,6,1,,,1,2,,,
1/3/2023 0:00,AJSRE NY Inc,LTL,29,5,2,2,3,5,,,897.275
1/3/2023 0:00,Architerra Designs,FTL,10,2,,,2,8,,,
1/3/2023 0:00,Ark Shipping Inc.,Drayage,16,16,16,16,,,,,15830.23646
1/3/2023 0:00,"Astera, inc",FTL,26,3,1,1,2,8,,1,11.3
1/3/2023 0:00,AVRS FURNITURE,LTL,52,4,4,4,,,,,5.644230769
1/3/2023 0:00,Bandit Fitness,LTL,5,1,,,1,1,,,
1/3/2023 0:00,"BBB Industries, LLC",FTL,15,3,,,3,12,,,
1/3/2023 0:00,Big Boy Archery Targets,LTL,24,2,,,2,,,,
1/3/2023 0:00,"Blended Organics, Inc.",FTL,11,1,,,1,1,,1,
1/3/2023 0:00,Bravus Brewing Company,LTL,12,2,,,2,2,,,
1/3/2023 0:00,"Chasing Alpha, LLC - International",LTL,6,1,1,1,,1,,,89.55
1/3/2023 0:00,Civit Products,LTL,27,4,3,3,1,4,,,1.970833333
1/3/2023 0:00,Clear Dart LLC,LTL,7,1,,,1,1,,,
1/3/2023 0:00,Club Tex Inc.,FTL,5,1,1,1,,2,,,24.68333333
1/3/2023 0:00,Collins,FTL,67,11,,2,9,50,,,1.75
1/3/2023 0:00,Compost It all,LTL,12,2,1,1,1,3,,,5.266666667
1/3/2023 0:00,ConXtech,FTL,30,6,,,6,27,,,
1/3/2023 0:00,ConXtech,LTL,26,2,,,2,2,,,
1/3/2023 0:00,Dahdoul Textiles,FTL,8,1,,,1,2,,1,
1/3/2023 0:00,DRC Industries,FTL,192,27,6,6,21,71,,5,133.8006803
1/3/2023 0:00,DRC Industries,LTL,36,6,3,3,3,9,,,749.7789855
1/3/2023 0:00,Dynamic Wood Products Inc,LTL,6,1,,,1,1,,,
1/3/2023 0:00,Excellent Display,FTL,28,2,,,2,3,,2,
1/3/2023 0:00,Facility Armor,FTL,10,2,,,2,8,,,
1/3/2023 0:00,Frimpeks,LTL,23,2,1,1,1,1,,,8.5
1/3/2023 0:00,Goelst International Inc,FTL,5,1,,,1,3,,,
1/3/2023 0:00,Grow Cargo,LTL,12,1,1,1,,,,,99.56666667
1/3/2023 0:00,H&H Group,FTL,15,3,,,3,8,,,
1/3/2023 0:00,"Hite Plastics, Inc.",FTL,18,2,2,2,,4,,,27.74444444
1/3/2023 0:00,HTP SUPPLY LLC,FTL,5,1,,,1,3,,,
1/3/2023 0:00,Invictus Steelworks,LTL,6,1,1,1,,2,,,4.316666667
1/3/2023 0:00,Inxeption Marketplace,FTL,8,2,,,2,3,,,
1/3/2023 0:00,inxtrans,LTL,4,1,,,1,3,,,
1/3/2023 0:00,"JumpSport, Inc.",LTL,16,1,,,1,1,,,
1/3/2023 0:00,KOACORE,FTL,5,1,,,1,1,,,
1/3/2023 0:00,KOACORE,LTL,3,1,,,1,1,,,
1/3/2023 0:00,Land View Inc,FTL,12,1,,,1,5,,1,
1/3/2023 0:00,Land View Inc,LTL,13,1,,,1,,,,
1/3/2023 0:00,LOOMLAN,LTL,6,1,1,1,,2,,,55.76666667
1/3/2023 0:00,Mayawell,LTL,6,1,1,1,,1,,,110.5666667
1/3/2023 0:00,McAllister Retail Services,LTL,20,3,1,1,2,3,,,3.35
1/3/2023 0:00,Mersi Distribution,LTL,19,4,2,1,3,1,,,10.73333333
1/3/2023 0:00,MKB Company,FTL,45,4,,,4,12,,3,
1/3/2023 0:00,MKB Company,LTL,29,3,1,1,2,4,,,1171.016667
1/3/2023 0:00,"Nutech Biosciences, Inc.",FTL,39,5,,,5,12,,5,
1/3/2023 0:00,OnBoard Logistics,LTL,15,1,1,1,,,,,27.9
1/3/2023 0:00,Pactra USA,FTL,15,1,,,1,6,,1,
1/3/2023 0:00,Pearl Design Co,LTL,26,3,1,1,2,3,,,2.466666667
1/3/2023 0:00,Pioneers Harvest,LTL,4,1,,,1,3,,,
1/3/2023 0:00,Presotea US,LTL,25,2,1,1,1,,,,15.51666667
1/3/2023 0:00,Prime Packaging,LTL,12,2,1,1,1,2,,,9.75
1/3/2023 0:00,Priority Tire,LTL,11,2,,,2,4,,,
1/3/2023 0:00,Production Test,FTL,30,6,,,6,20,,,
1/3/2023 0:00,Production Test,LTL,6,1,,,1,1,,,
1/3/2023 0:00,Regal Beloit - International,FCL,5,5,5,5,,,,,-16795.56667
1/3/2023 0:00,Regal Beloit - International,FTL,18,3,,,3,9,,1,
1/3/2023 0:00,Rehab Racing Development,LTL,7,1,1,1,,1,,,3.3
1/3/2023 0:00,Renwick Handcrafted Tiles,LTL,6,1,,,1,1,,,
1/3/2023 0:00,Rhinotex,LTL,5,1,,,1,,,,
1/3/2023 0:00,"Runergy PV Technology (Thailand) Co., LTD",Drayage,45,45,45,45,,,,,4.855185185
1/3/2023 0:00,RX Water,LTL,14,1,,,1,,,,
1/3/2023 0:00,Seat Specialists,LTL,21,4,1,1,3,1,,,4.783333333
1/3/2023 0:00,Size Metal,LTL,25,3,1,1,2,4,,,2.783333333
1/3/2023 0:00,Source Direct,LTL,9,2,,,2,,,,
1/3/2023 0:00,Southeastern Corrugated,FTL,5,1,,,1,2,,,
1/3/2023 0:00,Steelike Inc,FTL,5,1,,,1,5,,,
1/3/2023 0:00,The Bottle Crew,FTL,29,4,1,1,3,13,,,20.65
1/3/2023 0:00,The Cortina Companies,FTL,5,1,,,1,3,,,
1/3/2023 0:00,The Wahlberg Texas Corporation,LTL,18,4,1,1,3,3,,,33.65
1/3/2023 0:00,The Woodwork Man,LTL,11,2,1,1,1,2,,,2.316666667
1/3/2023 0:00,USED EQUIPMENT SUPPLY,LTL,6,1,,,1,1,,,
1/3/2023 0:00,Valudor Products,FTL,65,11,,,11,24,,1,
1/3/2023 0:00,Vantage Logistics Corporation,Customs,2,1,2,1,,,,,0.666666667
1/3/2023 0:00,"Wild Birds Unlimited, Inc",LTL,12,2,,,2,2,,,
1/3/2023 0:00,WIT LOGISTICS,FTL,5,1,,,1,2,,,
1/3/2023 0:00,Wool Bed,LTL,6,1,,,1,2,,,
1/2/2023 0:00,AJSRE NY Inc,LTL,175,25,8,8,17,28,,,685.2312121
1/2/2023 0:00,Architerra Designs,FTL,10,2,,,2,8,,,
1/2/2023 0:00,Bandit Fitness,LTL,6,1,,,1,1,,,
1/2/2023 0:00,"BBB Industries, LLC",FTL,15,3,,,3,9,,,
1/2/2023 0:00,Big Boy Archery Targets,LTL,6,1,,,1,1,,,
1/2/2023 0:00,Clovis Polycon,LTL,7,1,1,1,,1,,,4.566666667
1/2/2023 0:00,Collins,FTL,20,4,,,4,20,,,
1/2/2023 0:00,Compost It all,LTL,7,1,,,1,1,,,
1/2/2023 0:00,ConXtech,FTL,30,6,,,6,27,,,
1/2/2023 0:00,Dahdoul Textiles,LTL,14,2,,,2,2,,,
1/2/2023 0:00,DRC Industries,FTL,80,16,,,16,33,,,
1/2/2023 0:00,DreamPod,LTL,14,2,,,2,2,,,
1/2/2023 0:00,Facility Armor,FTL,10,2,,,2,6,,,
1/2/2023 0:00,Goelst International Inc,FTL,5,1,,,1,4,,,
1/2/2023 0:00,H&H Group,FTL,15,3,,,3,4,,,
1/2/2023 0:00,HTP SUPPLY LLC,FTL,5,1,,,1,4,,,
1/2/2023 0:00,Inxeption Marketplace,FTL,8,2,,,2,3,,,
1/2/2023 0:00,Land View Inc,FTL,5,1,,,1,5,,,
1/2/2023 0:00,LOOMLAN,LTL,8,1,1,1,,2,,,4.833333333
1/2/2023 0:00,Mersi Distribution,LTL,6,1,1,1,,,,,7.833333333
1/2/2023 0:00,MKB Company,FTL,5,1,,,1,4,,,
1/2/2023 0:00,Murphy Enterprises of Alabama Inc,LTL,14,2,1,1,1,2,,,4.866666667
1/2/2023 0:00,"Nutech Biosciences, Inc.",LTL,7,1,,,1,1,,,
1/2/2023 0:00,Pioneers Harvest,LTL,14,2,1,1,1,3,,,2.2
1/2/2023 0:00,Presotea US,LTL,14,2,1,1,1,2,,,4.816666667
1/2/2023 0:00,Production Test,FTL,30,6,,,6,19,,,
1/2/2023 0:00,Production Test,LTL,14,2,1,,2,2,,,
1/2/2023 0:00,Reclaimed Warehouse,LTL,30,6,1,1,5,12,,,5.733333333
1/2/2023 0:00,Steelike Inc,FTL,5,1,,,1,5,,,
1/2/2023 0:00,The Bottle Crew,FTL,15,3,,,3,9,,,
1/2/2023 0:00,The Cortina Companies,FTL,5,1,,,1,4,,,
1/2/2023 0:00,The Wahlberg Texas Corporation,LTL,49,9,2,2,7,6,,,689.3469697
1/2/2023 0:00,USED EQUIPMENT SUPPLY,LTL,82,13,,,13,13,,,
1/2/2023 0:00,Valudor Products,FTL,25,5,,,5,14,,,
1/2/2023 0:00,WIT LOGISTICS,FTL,5,1,,,1,2,,,
1/1/2023 0:00,Architerra Designs,FTL,10,2,,,2,8,,,
